autor,texto,likes,fecha,texto_limpio,ubicacion,tokens,sentimiento,probabilidad
@guillerport5791,"La paz no es gratis, es por los negocios de turismo e inversión, es obvio que con delincuencia no viene la inversión, ni se puede estar tranquilo...pero la factura ya se siente.",0,2026-02-27T18:51:46Z,paz gratis negocios turismo inversión obvio delincuencia viene inversión puede tranquilo factura,sin info,"paz,gratis,negocios,turismo,inversión,obvio,delincuencia,viene,inversión,puede,tranquilo,factura",negativo,0.831863224506378
@victorruso7182,Excelente video 👌🏻,0,2026-02-27T18:42:01Z,excelente video,sin info,"excelente,video",positivo,0.962546825408936
@juanlogiudice4433,"el video paece una PROPAGANDA DE UNA EMPRESA DE TURISMO..... ME parece que la capital es mas grande que el centro civico....no me gusto para nada este ,aterial audiovisual",0,2026-02-27T18:28:31Z,video paece propaganda empresa turismo parece capital mas grande centro civico gusto aterial audiovisual,sin info,"video,paece,propaganda,empresa,turismo,parece,capital,mas,grande,centro,civico,gusto,aterial,audiovisual",negativo,0.74361515045166
@hugoburgos5636,Gracias juancito!! Se le agradece✌🏼,0,2026-02-27T17:16:27Z,gracias juancito agradece,sin info,"gracias,juancito,agradece",positivo,0.886679589748383
@yosoylimbico721,8:45 motos,0,2026-02-27T12:28:55Z,motos,sin info,motos,neutro,0.691674888134003
@edwinalbertomendozamurillo5053,"...después de lo q vivió El Salvador cualquier cambio positivo es ganancia, hasta q encarcelan a un familiar, a un conocido o a uno mismo sin juicio y el debido proceso por ""parecer"", complicado el tema...",0,2026-02-26T21:54:31Z,después vivió salvador cualquier cambio positivo ganancia encarcelan familiar conocido mismo juicio debido proceso parecer complicado tema,El Salvador,"después,vivió,salvador,cualquier,cambio,positivo,ganancia,encarcelan,familiar,conocido,mismo,juicio,debido,proceso,parecer,complicado,tema",negativo,0.880068421363831
@ikss4411,Republica Banenera,0,2026-02-26T16:59:23Z,republica banenera,sin info,"republica,banenera",neutro,0.691618978977203
@joseargueta867,"Pues para contestar la pregunta que Brenda la viajera no constesto,  El presidente Nayib Bukele dio esa respuesta en un discurso que tiene con el presidente de EE UU,  y la respuesta es,  que privó la libertad de miles de personas que son los maleantes, pero liberó millones de personas, los Salvadoreños buenos que eran masacrados, extorsionados y privados de libertad por parte de los terroristas. Así que ahora la pregunta es para ti amigo,  privar de libertad a miles para liberar a millones, o liberar a miles para que estos priven extorsionen y masacren a millones?",1,2026-02-26T04:50:22Z,pues contestar pregunta brenda viajera constesto presidente nayib bukele dio respuesta discurso presidente respuesta privó libertad miles personas maleantes liberó millones personas salvadoreños buenos masacrados extorsionados privados libertad parte terroristas así ahora pregunta amigo privar libertad miles liberar millones liberar miles priven extorsionen masacren millones,sin info,"pues,contestar,pregunta,brenda,viajera,constesto,presidente,nayib,bukele,dio,respuesta,discurso,presidente,respuesta,privó,libertad,miles,personas,maleantes,liberó,millones,personas,salvadoreños,buenos,masacrados,extorsionados,privados,libertad,parte,terroristas,así,ahora,pregunta,amigo,privar,libertad,miles,liberar,millones,liberar,miles,priven,extorsionen,masacren,millones",negativo,0.824870824813843
@Ripicolito,"Mostró solo la parte bonita.
No mostró las partes más feas.
No mostró la pobreza.
No mostró la desigualdad económica, ni la falta de oportunidades.
Será porque vivo en Colombia que pienso así.
Mejor dicho no dijo la verdad. 😒",0,2026-02-26T02:33:18Z,mostró solo parte bonita mostró partes feas mostró pobreza mostró desigualdad económica falta oportunidades vivo colombia pienso así mejor dicho dijo verdad,Colombia,"mostró,solo,parte,bonita,mostró,partes,feas,mostró,pobreza,mostró,desigualdad,económica,falta,oportunidades,vivo,colombia,pienso,así,mejor,dicho,dijo,verdad",negativo,0.959861874580383
@NathalyCruz-l8q,"Lo que más me inquieta no es solo que haya menos violencia, sino el precio que se está pagando: cosas que antes eran públicas ahora se esconden, se pide confiar sin poder preguntar y se usa a Dios para justificar decisiones. Cuando la fe se mezcla con el poder y se nos pide obedecer sin cuestionar, algo se rompe. La seguridad no debería costarnos la verdad.",0,2026-02-26T02:12:09Z,inquieta solo menos violencia sino precio pagando cosas públicas ahora esconden pide confiar poder preguntar usa dios justificar decisiones mezcla poder pide obedecer cuestionar rompe seguridad debería costarnos verdad,sin info,"inquieta,solo,menos,violencia,sino,precio,pagando,cosas,públicas,ahora,esconden,pide,confiar,poder,preguntar,usa,dios,justificar,decisiones,mezcla,poder,pide,obedecer,cuestionar,rompe,seguridad,debería,costarnos,verdad",negativo,0.974492430686951
@fabiotassan9155,Deberia quedarse todavía un poco más para que el gran trabajo que ha hecho se asiente y no vuelva atrás,0,2026-02-26T00:29:08Z,deberia quedarse todavía gran trabajo hecho asiente vuelva atrás,sin info,"deberia,quedarse,todavía,gran,trabajo,hecho,asiente,vuelva,atrás",positivo,0.793079733848572
@RafaelArturoReyescruz,Estado de excepción esa es la clave y con la justicia que hay en Colombia es imposible llegar a lo mismo acá Petro trato de hablar del estado de excepción y se le vino el mundo encima y sin ese estado bukele ni hubiera podido hacer lo que hizo en un país tan pequeñito,0,2026-02-25T17:47:23Z,excepción clave justicia colombia imposible llegar mismo acá petro trato hablar excepción vino mundo encima bukele podido hacer hizo país tan pequeñito,Colombia,"excepción,clave,justicia,colombia,imposible,llegar,mismo,acá,petro,trato,hablar,excepción,vino,mundo,encima,bukele,podido,hacer,hizo,país,tan,pequeñito",negativo,0.92816299200058
@marthaguzman8456,"Que interesante cuando hay trabajo en equipo, pensando en el bienestar  de un pueblo  vulnerable.  Felicitaciones al señor Presidente. 
El esta joven,  si lo realicen y él  desea seguir muy bueno  y si no que el sucesor continúe su legado. Gracias  Juan ❤",0,2026-02-25T17:43:25Z,interesante trabajo equipo pensando bienestar pueblo vulnerable felicitaciones señor presidente joven realicen desea seguir bueno sucesor continúe legado gracias juan,sin info,"interesante,trabajo,equipo,pensando,bienestar,pueblo,vulnerable,felicitaciones,señor,presidente,joven,realicen,desea,seguir,bueno,sucesor,continúe,legado,gracias,juan",positivo,0.965620636940002
@thetitotvshow,El Salvador hoy es un país serio y decente!,0,2026-02-25T17:37:19Z,salvador hoy país serio decente,El Salvador,"salvador,hoy,país,serio,decente",positivo,0.888058066368103
@amva55,El dictador Bukele se alio con las maras.,0,2026-02-25T16:28:44Z,dictador bukele alio maras,sin info,"dictador,bukele,alio,maras",negativo,0.736231207847595
@juanfernandez3608,"La gestión del presidente Nayib Bukele presenta un panorama de marcados contrastes. Por un lado, ha obtenido un éxito sin precedentes en la reducción de la violencia; por otro, este logro se ha visto empañado por serias denuncias de violaciones a los derechos humanos y un progreso social desigual que no ha logrado reducir la pobreza ni fortalecer sectores clave como la educación .

A continuación, se detalla un análisis por cada uno de los ámbitos solicitados:

Economía: Crecimiento Frágil y Aumento de la Deuda

El desempeño económico bajo la administración Bukele muestra resultados mixtos. Si bien se ha logrado atraer Inversión Extranjera Directa (FDI) y se promueven políticas económicas innovadoras, el crecimiento no se ha traducido en bienestar para la mayoría .

· Aspectos críticos: El país ha experimentado un aumento significativo de su deuda soberana (50%) y un incremento en la pobreza extrema del 3.1% . La economía sigue siendo frágil y altamente dependiente de las remesas, y la apuesta por el Bitcoin como moneda de curso legal no ha demostrado ser el motor de prosperidad esperado, añadiendo incertidumbre . La inversión en sectores productivos y el apoyo a la pequeña y mediana empresa son todavía una tarea pendiente .

Desigualdad y Desarrollo Social: Progreso Inequitativo

La fuerte reducción de la criminalidad no ha ido de la mano con una mejora en la calidad de vida de los sectores más vulnerables.

· Aumento de la pobreza: Varios análisis indican que la pobreza, especialmente la extrema, ha aumentado durante este período. Mientras que los beneficios económicos de la seguridad han sido aprovechados por algunos sectores, las comunidades de bajos ingresos han visto un incremento en sus niveles de pobreza .
· Falta de inversión social: Este fenómeno se atribuye a la decisión del gobierno de no invertir recursos suficientes en servicios públicos esenciales. Se han suprimido programas de desarrollo económico y social, como la pensión básica universal o el programa de agricultura familiar, y se ha desfinanciado a la Universidad Nacional, lo que perpetúa el ciclo de marginación . En contraste, el gobierno destaca la creación de nuevas direcciones para la integración social y el desarrollo municipal, aunque su impacto aún no se refleja en las cifras de pobreza .

Educación: Iniciativas Vs. Calidad

En educación, coexisten anuncios ambiciosos con profundas carencias estructurales.

· Programas gubernamentales: El gobierno ha promovido programas como la entrega de becas universitarias, pasando de 10,000 a 25,000 becados, y la remodelación de escuelas . También se ha implementado el plan ""Cero ocio"" en las cárceles, donde reclusos no pandilleros construyen mobiliario y reparan centros educativos .
· Problemas de fondo: Sin embargo, organizaciones y expertos señalan que la calidad educativa en el sistema público sigue siendo una gran preocupación. La infraestructura escolar es deficiente, hay una falta de inversión en formación docente y la deserción escolar persiste . La ausencia de una inversión adecuada en este sector es vista como un factor que compromete el futuro y la movilidad social del país .

Derechos Humanos: El Principal Punto de Controversia

Este es, sin duda, el aspecto más crítico y polarizante de la gestión de Bukele, directamente vinculado a su política de seguridad (""régimen de excepción"").

· Denuncias de abusos: Organizaciones como Cristosal, Human Rights Watch y Amnistía Internacional han documentado miles de denuncias por detenciones arbitrarias, torturas, tratos crueles y muertes bajo custodia estatal. Se reportan más de 6,400 denuncias y al menos 427 muertes verificadas de detenidos desde el inicio del régimen .
· Sistema penitenciario: Se denuncia que el sistema se ha convertido en un espacio de abuso y corrupción, donde familiares deben pagar sobornos para obtener información o visitas, y los presos son sometidos a condiciones inhumanas, como aislamiento prolongado, falta de atención médica y golpizas .
· Postura del gobierno y respaldo popular: El presidente Bukele justifica estas medidas argumentando que su prioridad son los ""derechos humanos de la gente honrada"" y acusa a las organizaciones defensoras de proteger a delincuentes . A pesar de las condenas internacionales de la ONU y la CIDH, esta política goza de un amplio respaldo popular, clave para su reelección, aunque implica la suspensión de garantías constitucionales y un debilitamiento del estado de derecho .

En resumen, el legado de la administración Bukele es profundamente dual. Su política de seguridad ha transformado la percepción de paz en el país y le ha valido una popularidad inmensa. Sin embargo, este éxito se ha construido sobre un sistema de encarcelamiento masivo con graves denuncias de abusos a los derechos humanos y una estrategia económica que, según múltiples informes, no ha logrado reducir la desigualdad ni mejorar los servicios sociales fundamentales para el desarrollo a largo plazo .",0,2026-02-25T15:11:47Z,gestión presidente nayib bukele presenta panorama marcados contrastes lado obtenido éxito precedentes reducción violencia logro visto empañado serias denuncias violaciones derechos humanos progreso social desigual logrado reducir pobreza fortalecer sectores clave educación continuación detalla análisis cada ámbitos solicitados economía crecimiento frágil aumento deuda desempeño económico bajo administración bukele muestra resultados mixtos bien logrado atraer inversión extranjera directa fdi promueven políticas económicas innovadoras crecimiento traducido bienestar mayoría aspectos críticos país experimentado aumento significativo deuda soberana incremento pobreza extrema economía sigue siendo frágil altamente dependiente remesas apuesta bitcoin moneda curso legal demostrado ser motor prosperidad esperado añadiendo incertidumbre inversión sectores productivos apoyo pequeña mediana empresa todavía tarea pendiente desigualdad desarrollo social progreso inequitativo fuerte reducción criminalidad ido mano mejora calidad vida sectores vulnerables aumento pobreza varios análisis indican pobreza especialmente extrema aumentado período mientras beneficios económicos seguridad sido aprovechados sectores comunidades bajos ingresos visto incremento niveles pobreza falta inversión social fenómeno atribuye decisión gobierno invertir recursos suficientes servicios públicos esenciales suprimido programas desarrollo económico social pensión básica universal programa agricultura familiar desfinanciado universidad nacional perpetúa ciclo marginación contraste gobierno destaca creación nuevas direcciones integración social desarrollo municipal aunque impacto aún refleja cifras pobreza educación iniciativas calidad educación coexisten anuncios ambiciosos profundas carencias estructurales programas gubernamentales gobierno promovido programas entrega becas universitarias pasando 000 000 becados remodelación escuelas implementado plan cero ocio cárceles reclusos pandilleros construyen mobiliario reparan centros educativos problemas fondo embargo organizaciones expertos señalan calidad educativa sistema público sigue siendo gran preocupación infraestructura escolar deficiente falta inversión formación docente deserción escolar persiste ausencia inversión adecuada sector vista factor compromete futuro movilidad social país derechos humanos principal punto controversia duda aspecto crítico polarizante gestión bukele directamente vinculado política seguridad régimen excepción denuncias abusos organizaciones cristosal human rights watch amnistía internacional documentado miles denuncias detenciones arbitrarias torturas tratos crueles muertes bajo custodia estatal reportan 400 denuncias menos 427 muertes verificadas detenidos inicio régimen sistema penitenciario denuncia sistema convertido espacio abuso corrupción familiares deben pagar sobornos obtener información visitas presos sometidos condiciones inhumanas aislamiento prolongado falta atención médica golpizas postura gobierno respaldo popular presidente bukele justifica medidas argumentando prioridad derechos humanos gente honrada acusa organizaciones defensoras proteger delincuentes pesar condenas internacionales onu cidh política goza amplio respaldo popular clave reelección aunque implica suspensión garantías constitucionales debilitamiento derecho resumen legado administración bukele profundamente dual política seguridad transformado percepción paz país valido popularidad inmensa embargo éxito construido sistema encarcelamiento masivo graves denuncias abusos derechos humanos estrategia económica según múltiples informes logrado reducir desigualdad mejorar servicios sociales fundamentales desarrollo largo plazo,sin info,"gestión,presidente,nayib,bukele,presenta,panorama,marcados,contrastes,lado,obtenido,éxito,precedentes,reducción,violencia,logro,visto,empañado,serias,denuncias,violaciones,derechos,humanos,progreso,social,desigual,logrado,reducir,pobreza,fortalecer,sectores,clave,educación,continuación,detalla,análisis,cada,ámbitos,solicitados,economía,crecimiento,frágil,aumento,deuda,desempeño,económico,bajo,administración,bukele,muestra,resultados,mixtos,bien,logrado,atraer,inversión,extranjera,directa,fdi,promueven,políticas,económicas,innovadoras,crecimiento,traducido,bienestar,mayoría,aspectos,críticos,país,experimentado,aumento,significativo,deuda,soberana,incremento,pobreza,extrema,economía,sigue,siendo,frágil,altamente,dependiente,remesas,apuesta,bitcoin,moneda,curso,legal,demostrado,ser,motor,prosperidad,esperado,añadiendo,incertidumbre,inversión,sectores,productivos,apoyo,pequeña,mediana,empresa,todavía,tarea,pendiente,desigualdad,desarrollo,social,progreso,inequitativo,fuerte,reducción,criminalidad,ido,mano,mejora,calidad,vida,sectores,vulnerables,aumento,pobreza,varios,análisis,indican,pobreza,especialmente,extrema,aumentado,período,mientras,beneficios,económicos,seguridad,sido,aprovechados,sectores,comunidades,bajos,ingresos,visto,incremento,niveles,pobreza,falta,inversión,social,fenómeno,atribuye,decisión,gobierno,invertir,recursos,suficientes,servicios,públicos,esenciales,suprimido,programas,desarrollo,económico,social,pensión,básica,universal,programa,agricultura,familiar,desfinanciado,universidad,nacional,perpetúa,ciclo,marginación,contraste,gobierno,destaca,creación,nuevas,direcciones,integración,social,desarrollo,municipal,aunque,impacto,aún,refleja,cifras,pobreza,educación,iniciativas,calidad,educación,coexisten,anuncios,ambiciosos,profundas,carencias,estructurales,programas,gubernamentales,gobierno,promovido,programas,entrega,becas,universitarias,pasando,000,000,becados,remodelación,escuelas,implementado,plan,cero,ocio,cárceles,reclusos,pandilleros,construyen,mobiliario,reparan,centros,educativos,problemas,fondo,embargo,organizaciones,expertos,señalan,calidad,educativa,sistema,público,sigue,siendo,gran,preocupación,infraestructura,escolar,deficiente,falta,inversión,formación,docente,deserción,escolar,persiste,ausencia,inversión,adecuada,sector,vista,factor,compromete,futuro,movilidad,social,país,derechos,humanos,principal,punto,controversia,duda,aspecto,crítico,polarizante,gestión,bukele,directamente,vinculado,política,seguridad,régimen,excepción,denuncias,abusos,organizaciones,cristosal,human,rights,watch,amnistía,internacional,documentado,miles,denuncias,detenciones,arbitrarias,torturas,tratos,crueles,muertes,bajo,custodia,estatal,reportan,400,denuncias,menos,427,muertes,verificadas,detenidos,inicio,régimen,sistema,penitenciario,denuncia,sistema,convertido,espacio,abuso,corrupción,familiares,deben,pagar,sobornos,obtener,información,visitas,presos,sometidos,condiciones,inhumanas,aislamiento,prolongado,falta,atención,médica,golpizas,postura,gobierno,respaldo,popular,presidente,bukele,justifica,medidas,argumentando,prioridad,derechos,humanos,gente,honrada,acusa,organizaciones,defensoras,proteger,delincuentes,pesar,condenas,internacionales,onu,cidh,política,goza,amplio,respaldo,popular,clave,reelección,aunque,implica,suspensión,garantías,constitucionales,debilitamiento,derecho,resumen,legado,administración,bukele,profundamente,dual,política,seguridad,transformado,percepción,paz,país,valido,popularidad,inmensa,embargo,éxito,construido,sistema,encarcelamiento,masivo,graves,denuncias,abusos,derechos,humanos,estrategia,económica,según,múltiples,informes,logrado,reducir,desigualdad,mejorar,servicios,sociales,fundamentales,desarrollo,largo,plazo",negativo,0.7207310795784
